Datetime,Latitude,Longitude,Elevation,Pressure,Speed,Bearing
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,7.2,400,132.5,265
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,9.2,300,150.0,263
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,10.4,250,147.0,254
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,11.8,200,137.2,258
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,13.5,150,108.8,263
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,15.8,100,109.2,269
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,17.7,70,141.9,278
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,19.3,50,158.4,280
2025-03-09 09:00:00,72.30564981578085,-38.773207155075035,22.0,30,109.0,291
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,0.11,1000,25.8,216
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,0.32,975,25.8,216
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,0.5,950,25.8,216
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,0.8,925,25.9,216
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,1.0,900,25.8,216
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,1.5,850,25.8,216
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,1.9,800,25.8,216
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,3.0,700,25.3,216
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,4.2,600,72.4,260
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,5.6,500,118.9,272
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,7.2,400,132.5,265
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,9.2,300,150.0,263
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,10.4,250,147.0,254
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,11.8,200,137.2,258
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,13.5,150,108.8,263
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,15.8,100,109.2,269
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,17.7,70,141.9,278
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,19.3,50,158.4,280
2025-03-09 09:00:00,72.30610989896073,-38.77064007332281,22.0,30,109.0,291
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,0.11,1000,25.8,216
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,0.32,975,25.8,216
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,0.5,950,25.8,216
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,0.8,925,25.9,216
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,1.0,900,25.8,216
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,1.5,850,25.8,216
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,1.9,800,25.8,216
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,3.0,700,25.3,216
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,4.2,600,72.4,260
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,5.6,500,118.9,272
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,7.2,400,132.5,265
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,9.2,300,150.0,263
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,10.4,250,147.0,254
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,11.8,200,137.2,258
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,13.5,150,108.8,263
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,15.8,100,109.2,269
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,17.7,70,141.9,278
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,19.3,50,158.4,280
2025-03-09 09:00:00,72.30683201463411,-38.76887638388301,22.0,30,109.0,291
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,0.11,1000,26.4,206
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,0.32,975,26.4,206
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,0.5,950,26.3,206
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,0.8,925,26.4,206
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,1.0,900,26.6,206
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,1.5,850,26.3,206
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,1.9,800,26.6,206
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,3.0,700,26.4,207
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,4.2,600,88.8,264
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,5.6,500,102.2,267
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,7.2,400,119.6,260
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,9.2,300,147.0,254
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,10.4,250,153.8,249
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,11.8,200,121.4,256
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,13.5,150,92.3,257
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,15.8,100,108.0,269
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,17.7,70,139.2,277
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,19.3,50,158.8,278
2025-03-09 10:00:00,72.11670279684809,-39.21905458444627,22.0,30,105.9,290
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,0.11,1000,26.4,206
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,0.32,975,26.4,206
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,0.5,950,26.3,206
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,0.8,925,26.4,206
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,1.0,900,26.6,206
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,1.5,850,26.3,206
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,1.9,800,26.6,206
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,3.0,700,26.4,207
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,4.2,600,88.8,264
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,5.6,500,102.2,267
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,7.2,400,119.6,260
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,9.2,300,147.0,254
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,10.4,250,153.8,249
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,11.8,200,121.4,256
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,13.5,150,92.3,257
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,15.8,100,108.0,269
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,17.7,70,139.2,277
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,19.3,50,158.8,278
2025-03-09 10:00:00,72.11716286609825,-39.21649859825677,22.0,30,105.9,290
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,0.11,1000,26.4,206
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,0.32,975,26.4,206
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,0.5,950,26.3,206
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,0.8,925,26.4,206
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,1.0,900,26.6,206
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,1.5,850,26.3,206
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,1.9,800,26.6,206
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,3.0,700,26.4,207
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,4.2,600,88.8,264
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,5.6,500,102.2,267
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,7.2,400,119.6,260
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,9.2,300,147.0,254
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,10.4,250,153.8,249
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,11.8,200,121.4,256
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,13.5,150,92.3,257
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,15.8,100,108.0,269
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,17.7,70,139.2,277
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,19.3,50,158.8,278
2025-03-09 10:00:00,72.11788495990707,-39.214752324839,22.0,30,105.9,290
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,0.11,1000,25.9,207
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,0.32,975,26.0,207
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,0.5,950,26.1,207
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,0.8,925,25.7,207
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,1.0,900,25.8,207
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,1.5,850,26.1,207
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,1.9,800,25.9,208
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,3.0,700,25.8,207
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,4.2,600,78.5,271
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,5.6,500,96.6,264
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,7.2,400,114.8,259
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,9.2,300,134.9,246
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,10.4,250,140.1,244
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,11.8,200,134.8,245
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,13.5,150,88.8,251
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,15.8,100,109.2,270
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,17.7,70,139.8,275
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,19.3,50,154.9,280
2025-03-09 11:00:00,71.90139981314218,-39.55662473287787,22.0,30,99.4,288
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,0.11,1000,25.9,207
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,0.32,975,26.0,207
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,0.5,950,26.1,207
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,0.8,925,25.7,207
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,1.0,900,25.8,207
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,1.5,850,26.1,207
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,1.9,800,25.9,208
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,3.0,700,25.8,207
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,4.2,600,78.5,271
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,5.6,500,96.6,264
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,7.2,400,114.8,259
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,9.2,300,134.9,246
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,10.4,250,140.1,244
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,11.8,200,134.8,245
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,13.5,150,88.8,251
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,15.8,100,109.2,270
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,17.7,70,139.8,275
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,19.3,50,154.9,280
2025-03-09 11:00:00,71.90185987440714,-39.55407704061658,22.0,30,99.4,288
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,0.11,1000,25.9,207
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,0.32,975,26.0,207
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,0.5,950,26.1,207
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,0.8,925,25.7,207
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,1.0,900,25.8,207
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,1.5,850,26.1,207
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,1.9,800,25.9,208
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,3.0,700,25.8,207
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,4.2,600,78.5,271
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,5.6,500,96.6,264
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,7.2,400,114.8,259
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,9.2,300,134.9,246
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,10.4,250,140.1,244
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,11.8,200,134.8,245
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,13.5,150,88.8,251
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,15.8,100,109.2,270
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,17.7,70,139.8,275
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,19.3,50,154.9,280
2025-03-09 11:00:00,71.90258195568217,-39.55234378565748,22.0,30,99.4,288
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,0.11,1000,28.7,202
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,0.32,975,28.8,202
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,0.5,950,28.8,202
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,0.8,925,28.7,202
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,1.0,900,28.9,202
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,1.5,850,29.0,202
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,1.9,800,28.7,203
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,3.0,700,28.7,202
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,4.2,600,62.9,252
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,5.6,500,89.4,248
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,7.2,400,99.8,244
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,9.2,300,132.8,235
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,10.4,250,142.1,237
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,11.8,200,122.2,235
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,13.5,150,71.5,247
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,15.8,100,106.9,268
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,17.7,70,135.9,274
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,19.3,50,148.0,278
2025-03-09 12:00:00,71.691960405595,-39.895859370043716,22.0,30,94.6,285
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,0.11,1000,28.7,202
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,0.32,975,28.8,202
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,0.5,950,28.8,202
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,0.8,925,28.7,202
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,1.0,900,28.9,202
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,1.5,850,29.0,202
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,1.9,800,28.7,203
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,3.0,700,28.7,202
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,4.2,600,62.9,252
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,5.6,500,89.4,248
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,7.2,400,99.8,244
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,9.2,300,132.8,235
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,10.4,250,142.1,237
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,11.8,200,122.2,235
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,13.5,150,71.5,247
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,15.8,100,106.9,268
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,17.7,70,135.9,274
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,19.3,50,148.0,278
2025-03-09 12:00:00,71.69242045879597,-39.89331991042185,22.0,30,94.6,285
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,0.11,1000,28.7,202
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,0.32,975,28.8,202
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,0.5,950,28.8,202
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,0.8,925,28.7,202
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,1.0,900,28.9,202
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,1.5,850,29.0,202
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,1.9,800,28.7,203
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,3.0,700,28.7,202
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,4.2,600,62.9,252
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,5.6,500,89.4,248
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,7.2,400,99.8,244
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,9.2,300,132.8,235
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,10.4,250,142.1,237
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,11.8,200,122.2,235
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,13.5,150,71.5,247
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,15.8,100,106.9,268
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,17.7,70,135.9,274
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,19.3,50,148.0,278
2025-03-09 12:00:00,71.69314252741351,-39.89159957771078,22.0,30,94.6,285
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,0.11,1000,30.1,191
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,0.32,975,30.0,191
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,0.5,950,30.0,191
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,0.8,925,29.9,191
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,1.0,900,29.9,191
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,1.5,850,29.7,191
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,1.9,800,30.0,191
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,3.0,700,29.7,191
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,4.2,600,64.2,224
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,5.6,500,83.2,226
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,7.2,400,105.4,229
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,9.2,300,133.2,225
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,10.4,250,154.1,230
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,11.8,200,150.9,230
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,13.5,150,69.2,236
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,15.8,100,108.1,267
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,17.7,70,128.5,273
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,19.3,50,142.3,276
2025-03-09 13:00:00,71.44989936958372,-40.20295897037175,22.0,30,96.7,281
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,0.11,1000,30.1,191
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,0.32,975,30.0,191
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,0.5,950,30.0,191
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,0.8,925,29.9,191
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,1.0,900,29.9,191
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,1.5,850,29.7,191
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,1.9,800,30.0,191
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,3.0,700,29.7,191
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,4.2,600,64.2,224
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,5.6,500,83.2,226
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,7.2,400,105.4,229
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,9.2,300,133.2,225
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,10.4,250,154.1,230
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,11.8,200,150.9,230
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,13.5,150,69.2,236
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,15.8,100,108.1,267
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,17.7,70,128.5,273
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,19.3,50,142.3,276
2025-03-09 13:00:00,71.45035941617621,-40.200426859155776,22.0,30,96.7,281
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,0.11,1000,30.1,191
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,0.32,975,30.0,191
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,0.5,950,30.0,191
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,0.8,925,29.9,191
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,1.0,900,29.9,191
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,1.5,850,29.7,191
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,1.9,800,30.0,191
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,3.0,700,29.7,191
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,4.2,600,64.2,224
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,5.6,500,83.2,226
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,7.2,400,105.4,229
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,9.2,300,133.2,225
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,10.4,250,154.1,230
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,11.8,200,150.9,230
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,13.5,150,69.2,236
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,15.8,100,108.1,267
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,17.7,70,128.5,273
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,19.3,50,142.3,276
2025-03-09 13:00:00,71.45108147442093,-40.19871806075833,22.0,30,96.7,281
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,0.11,1000,34.5,191
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,0.32,975,34.4,191
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,0.5,950,34.3,191
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,0.8,925,34.4,191
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,1.0,900,34.5,190
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,1.5,850,34.3,191
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,1.9,800,34.1,191
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,3.0,700,34.1,190
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,4.2,600,80.4,226
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,5.6,500,67.7,217
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,7.2,400,102.0,221
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,9.2,300,132.7,217
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,10.4,250,159.1,221
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,11.8,200,160.4,225
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,13.5,150,66.6,244
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,15.8,100,102.5,265
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,17.7,70,122.5,268
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,19.3,50,139.4,273
2025-03-09 14:00:00,71.1841086125217,-40.363103300582495,22.0,30,105.2,281
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,0.11,1000,34.5,191
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,0.32,975,34.4,191
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,0.5,950,34.3,191
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,0.8,925,34.4,191
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,1.0,900,34.5,190
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,1.5,850,34.3,191
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,1.9,800,34.1,191
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,3.0,700,34.1,190
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,4.2,600,80.4,226
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,5.6,500,67.7,217
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,7.2,400,102.0,221
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,9.2,300,132.7,217
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,10.4,250,159.1,221
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,11.8,200,160.4,225
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,13.5,150,66.6,244
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,15.8,100,102.5,265
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,17.7,70,122.5,268
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,19.3,50,139.4,273
2025-03-09 14:00:00,71.18456865731714,-40.3605749631879,22.0,30,105.2,281
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,0.11,1000,34.5,191
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,0.32,975,34.4,191
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,0.5,950,34.3,191
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,0.8,925,34.4,191
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,1.0,900,34.5,190
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,1.5,850,34.3,191
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,1.9,800,34.1,191
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,3.0,700,34.1,190
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,4.2,600,80.4,226
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,5.6,500,67.7,217
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,7.2,400,102.0,221
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,9.2,300,132.7,217
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,10.4,250,159.1,221
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,11.8,200,160.4,225
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,13.5,150,66.6,244
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,15.8,100,102.5,265
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,17.7,70,122.5,268
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,19.3,50,139.4,273
2025-03-09 14:00:00,71.18529071274115,-40.35887208830661,22.0,30,105.2,281
2025-03-09 15:00:00,70.21844809419682,-42.48557392718728,0.11,1000,40.0,178
